sample_id	filename	coverage	total_gbp	download_url	s3_path	seq_plate_chemistry_version	library_id	instrument_model
HG00097	m84046_230716_051716_s3.hifi_reads.bc2086.bam	18.1	56.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00097/raw_data/PacBio_HiFi/m84046_230716_051716_s3.hifi_reads.bc2086.bam	s3://human-pangenomics/working/HPRC/HG00097/raw_data/PacBio_HiFi/m84046_230716_051716_s3.hifi_reads.bc2086.bam	C1	PG00097.HFSS_m84046_230716_051716_s3	Revio
HG00097	m84046_230716_054822_s4.hifi_reads.bc2086.bam	19.2	59.5	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00097/raw_data/PacBio_HiFi/m84046_230716_054822_s4.hifi_reads.bc2086.bam	s3://human-pangenomics/working/HPRC/HG00097/raw_data/PacBio_HiFi/m84046_230716_054822_s4.hifi_reads.bc2086.bam	C1	PG00097.HFSS_m84046_230716_054822_s4	Revio
HG00097	m84046_230718_223822_s1.hifi_reads.bc2086.bam	26.4	82.0	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00097/raw_data/PacBio_HiFi/m84046_230718_223822_s1.hifi_reads.bc2086.bam	s3://human-pangenomics/working/HPRC/HG00097/raw_data/PacBio_HiFi/m84046_230718_223822_s1.hifi_reads.bc2086.bam	C1	PG00097.HFSS_m84046_230718_223822_s1	Revio
HG00099	m84046_230517_211630_s4.hifi_reads.bc2012.bam	19.8	61.5	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00099/raw_data/PacBio_HiFi/m84046_230517_211630_s4.hifi_reads.bc2012.bam	s3://human-pangenomics/working/HPRC/HG00099/raw_data/PacBio_HiFi/m84046_230517_211630_s4.hifi_reads.bc2012.bam	C1	PG00099_1.HFSS_m84046_230517_211630_s4	Revio
HG00126	m84046_230602_203207_s4.hifi_reads.bc2043.bam	10.1	31.2	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00126/raw_data/PacBio_HiFi/m84046_230602_203207_s4.hifi_reads.bc2043.bam	s3://human-pangenomics/working/HPRC/HG00126/raw_data/PacBio_HiFi/m84046_230602_203207_s4.hifi_reads.bc2043.bam	C1	PG00126.HFSS_m84046_230602_203207_s4	Revio
HG00126	m84046_230617_043254_s3.hifi_reads.bc2043.bam	7.9	24.4	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00126/raw_data/PacBio_HiFi/m84046_230617_043254_s3.hifi_reads.bc2043.bam	s3://human-pangenomics/working/HPRC/HG00126/raw_data/PacBio_HiFi/m84046_230617_043254_s3.hifi_reads.bc2043.bam	C1	PG00126.HFSS_m84046_230617_043254_s3	Revio
HG00126	m84046_230617_050400_s4.hifi_reads.bc2043.bam	8.7	27.0	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00126/raw_data/PacBio_HiFi/m84046_230617_050400_s4.hifi_reads.bc2043.bam	s3://human-pangenomics/working/HPRC/HG00126/raw_data/PacBio_HiFi/m84046_230617_050400_s4.hifi_reads.bc2043.bam	C1	PG00126.HFSS_m84046_230617_050400_s4	Revio
HG00126	m84046_230621_231827_s1.hifi_reads.bc2043.bam	17.9	55.4	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00126/raw_data/PacBio_HiFi/m84046_230621_231827_s1.hifi_reads.bc2043.bam	s3://human-pangenomics/working/HPRC/HG00126/raw_data/PacBio_HiFi/m84046_230621_231827_s1.hifi_reads.bc2043.bam	C1	PG00126.HFSS_m84046_230621_231827_s1	Revio
HG00126	m84046_230621_234848_s2.hifi_reads.bc2043.bam	19.2	59.6	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00126/raw_data/PacBio_HiFi/m84046_230621_234848_s2.hifi_reads.bc2043.bam	s3://human-pangenomics/working/HPRC/HG00126/raw_data/PacBio_HiFi/m84046_230621_234848_s2.hifi_reads.bc2043.bam	C1	PG00126.HFSS_m84046_230621_234848_s2	Revio
HG00128	m84046_230602_203207_s4.hifi_reads.bc2044.bam	10.7	33.2	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00128/raw_data/PacBio_HiFi/m84046_230602_203207_s4.hifi_reads.bc2044.bam	s3://human-pangenomics/working/HPRC/HG00128/raw_data/PacBio_HiFi/m84046_230602_203207_s4.hifi_reads.bc2044.bam	C1	PG00128.HFSS_m84046_230602_203207_s4	Revio
HG00128	m84046_230617_043254_s3.hifi_reads.bc2044.bam	13.9	43.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00128/raw_data/PacBio_HiFi/m84046_230617_043254_s3.hifi_reads.bc2044.bam	s3://human-pangenomics/working/HPRC/HG00128/raw_data/PacBio_HiFi/m84046_230617_043254_s3.hifi_reads.bc2044.bam	C1	PG00128.HFSS_m84046_230617_043254_s3	Revio
HG00128	m84046_230617_050400_s4.hifi_reads.bc2044.bam	15.2	47.0	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00128/raw_data/PacBio_HiFi/m84046_230617_050400_s4.hifi_reads.bc2044.bam	s3://human-pangenomics/working/HPRC/HG00128/raw_data/PacBio_HiFi/m84046_230617_050400_s4.hifi_reads.bc2044.bam	C1	PG00128.HFSS_m84046_230617_050400_s4	Revio
HG00128	m84046_230630_233157_s3.bc2069--bc2069.bam	26.5	82.2	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00128/raw_data/PacBio_HiFi/m84046_230630_233157_s3.bc2069--bc2069.bam	s3://human-pangenomics/working/HPRC/HG00128/raw_data/PacBio_HiFi/m84046_230630_233157_s3.bc2069--bc2069.bam	C1	PG00128.HFSS2_m84046_230630_233157_s3	Revio
HG00133	m84046_230602_203207_s4.hifi_reads.bc2045.bam	10.2	31.6	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230602_203207_s4.hifi_reads.bc2045.bam	s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230602_203207_s4.hifi_reads.bc2045.bam	C1	PG00133.HFSS_m84046_230602_203207_s4	Revio
HG00133	m84046_230617_043254_s3.hifi_reads.bc2045.bam	8.6	26.6	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230617_043254_s3.hifi_reads.bc2045.bam	s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230617_043254_s3.hifi_reads.bc2045.bam	C1	PG00133.HFSS_m84046_230617_043254_s3	Revio
HG00133	m84046_230617_050400_s4.hifi_reads.bc2045.bam	9.7	30.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230617_050400_s4.hifi_reads.bc2045.bam	s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230617_050400_s4.hifi_reads.bc2045.bam	C1	PG00133.HFSS_m84046_230617_050400_s4	Revio
HG00133	m84046_230621_231827_s1.hifi_reads.bc2045.bam	14.3	44.4	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230621_231827_s1.hifi_reads.bc2045.bam	s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230621_231827_s1.hifi_reads.bc2045.bam	C1	PG00133.HFSS_m84046_230621_231827_s1	Revio
HG00133	m84046_230621_234848_s2.hifi_reads.bc2045.bam	15.6	48.3	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230621_234848_s2.hifi_reads.bc2045.bam	s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230621_234848_s2.hifi_reads.bc2045.bam	C1	PG00133.HFSS_m84046_230621_234848_s2	Revio
HG00133	m84046_230719_001055_s4.hifi_reads.bc2085.bam	7.6	23.5	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230719_001055_s4.hifi_reads.bc2085.bam	s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230719_001055_s4.hifi_reads.bc2085.bam	C1	PG00133.HFSS2_m84046_230719_001055_s4	Revio
HG00140	m84081_230628_194051_s3.hifi_reads.bc1018.bam	9.6	29.7	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00140/raw_data/PacBio_HiFi/m84081_230628_194051_s3.hifi_reads.bc1018.bam	s3://human-pangenomics/working/HPRC/HG00140/raw_data/PacBio_HiFi/m84081_230628_194051_s3.hifi_reads.bc1018.bam	C1	HG00140_lib1	Revio
HG00140	m84081_230628_201157_s4.hifi_reads.bc1018.bam	10.2	31.6	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG00140/raw_data/PacBio_HiFi/m84081_230628_201157_s4.hifi_reads.bc1018.bam	s3://human-pangenomics/working/HPRC/HG00140/raw_data/PacBio_HiFi/m84081_230628_201157_s4.hifi_reads.bc1018.bam	C1	HG00140_lib1	Revio
